DATE;STORE;ITEM;STOCK
2018-05-17;L941;4272028;2.0
2018-05-17;L794;4272028;2.0
2018-05-17;L784;4272028;2.0
2018-05-17;L763;4272028;2.0
2018-05-17;5045;4272028;2.0
2018-05-17;5032;4272028;2.0
2018-05-17;5017;4272028;2.0
2018-05-17;5015;4272028;2.0
2018-05-17;5013;4272028;2.0
2018-05-17;5008;4272028;2.0
2018-05-17;5001;4272028;2.0
2018-05-20;1371;2109433;2.0
2018-05-20;5032;2105710;102.0
2018-05-20;5032;2105760;
2018-05-20;5032;2105761;
2018-05-20;L943;2105710;6.0
2018-05-20;L943;2105760;
2018-05-20;L943;2105761;
2018-05-20;L943;2109433;2.0
2018-05-17;1371;4272028;2.0
2018-05-17;1328;4272028;2.0
2018-05-17;1300;4272028;2.0
2018-05-17;1216;4272028;2.0
2018-05-17;L994;2109433;1.0
2018-05-17;L991;2109433;1.0
2018-05-17;L987;2109433;1.0
2018-05-17;L984;2109433;1.0
2018-05-17;L983;2109433;1.0
2018-05-17;L978;2109433;1.0
2018-05-17;L973;2109433;1.0
2018-05-17;L949;2109433;1.0
2018-05-17;L943;2109433;1.0
2018-05-17;L931;2109433;1.0
2018-05-17;5045;2109433;1.0
2018-05-17;5013;2109433;1.0
2018-05-17;5001;2109433;1.0
2018-05-17;1371;2109433;1.0
2018-05-17;1310;2109433;2.0
2018-05-17;1300;2109433;2.0
2018-05-17;1216;2109433;2.0
2018-05-17;L989;2108796;6.0
2018-05-17;1310;2108796;6.0
2018-05-17;1300;2108796;6.0
2018-05-17;1216;2108796;6.0
2018-05-20;L941;2105710;54.0
2018-05-20;L941;2105760;
2018-05-20;L941;2105761;
2018-05-20;L941;4272028;
2018-05-20;5045;2105710;66.0
2018-05-20;5045;2105760;
2018-05-20;5045;2105761;
2018-05-20;5045;2109433;2.0
2018-05-20;5045;4272028;
2018-05-23;L761;2105710;18.0
2018-05-23;1335;2105710;30.0
2018-05-23;1321;2105710;30.0
2018-05-23;1295;2105710;30.0
2018-05-23;1295;2105760;6.0
2018-05-23;1295;2105761;4.0
2018-05-22;1299;2105710;42.0
2018-05-22;1299;2105761;4.0
2018-05-23;L761;2109433;1.0
2018-05-23;1335;2109433;1.0
2018-05-22;1299;4269582;4.0
2018-05-24;L997;2105710;48.0
2018-05-24;L984;2105710;12.0
2018-05-24;L984;2105760;6.0
2018-05-24;L984;2105761;4.0
2018-05-24;L997;2109433;2.0
2018-05-24;L984;2109433;1.0
2018-05-27;1321;2105710;30.0
2018-05-27;1335;2105710;30.0
2018-05-27;L896;2105710;
2018-05-27;1321;2108796;6.0
2018-05-27;1335;2108796;6.0
2018-05-27;1335;2109433;1.0
2018-05-27;1335;4272028;2.0
2018-05-24;1335;2105710;18.0
2018-05-24;1321;2105710;42.0
2018-05-24;1335;2109433;2.0
2018-05-28;L948;2105760;6.0
2018-05-28;L948;2105761;6.0
2018-05-28;1229;2105710;24.0
2018-05-28;L974;2105760;6.0
2018-05-28;L974;2105761;6.0
2018-05-30;L953;2105760;6.0
2018-05-30;L953;2105761;6.0
2018-05-30;L953;4272028;2.0
2018-05-29;1350;4272028;2.0
2018-05-29;L974;4272028;2.0
2018-05-29;1350;4269582;4.0
2018-05-29;1229;4269582;4.0
2018-05-31;1350;2105710;48.0
2018-06-04;L971;2105710;12.0
2018-06-06;L995;2105710;12.0
2018-06-06;L993;2105710;24.0
2018-06-06;L989;2105710;6.0
2018-06-06;L988;2105710;18.0
2018-06-06;L987;2105710;6.0
2018-06-06;L985;2105710;6.0
2018-06-06;L983;2105710;66.0
2018-06-06;L978;2105710;66.0
2018-06-06;L976;2105710;6.0
2018-06-06;L973;2105710;66.0
2018-06-06;L972;2105710;12.0
2018-06-06;L939;2105710;48.0
2018-06-06;L931;2105710;24.0
2018-06-06;L737;2105710;24.0
2018-06-06;1328;2105710;36.0
2018-06-06;1310;2105710;12.0
2018-06-06;1304;2105710;72.0
2018-06-06;1300;2105710;6.0
2018-06-06;1299;2105710;30.0
2018-06-06;1289;2105710;30.0
2018-06-06;1285;2105710;6.0
2018-06-06;1278;2105710;30.0
2018-06-06;1219;2105710;18.0
2018-06-06;1216;2105710;108.0
2018-06-06;L993;2105760;
2018-06-06;L991;2105760;
2018-06-06;L989;2105760;
2018-06-06;L987;2105760;
2018-06-06;L983;2105760;
2018-06-06;L978;2105760;
2018-06-06;L973;2105760;
2018-06-06;L944;2105760;
2018-06-06;1285;2105760;
2018-06-06;1278;2105760;
2018-06-06;L993;2105761;
2018-06-06;L991;2105761;
2018-06-06;L989;2105761;
2018-06-06;L987;2105761;
2018-06-06;L983;2105761;
2018-06-06;L978;2105761;
2018-06-06;L973;2105761;
2018-06-06;L944;2105761;
2018-06-06;1299;2105761;6.0
2018-06-06;1285;2105761;
2018-06-06;1285;4268848;
2018-06-06;1285;4268927;
2018-06-06;L997;4272028;4.0
2018-06-06;L993;4272028;
2018-06-06;L991;4272028;
2018-06-06;L989;4272028;
2018-06-06;L987;4272028;
2018-06-06;L983;4272028;
2018-06-06;L978;4272028;
2018-06-06;L973;4272028;
2018-06-06;L944;4272028;
2018-06-06;1328;4272028;4.0
2018-06-06;1300;4272028;4.0
2018-06-06;1299;4272028;2.0
2018-06-06;1295;4272028;2.0
2018-06-06;1219;4272028;2.0
2018-06-06;1216;4272028;6.0
2018-06-06;L991;4269582;4.0
2018-06-06;1299;4269582;2.0
2018-06-06;1285;4269582;
2018-06-06;1219;4269582;4.0
2018-06-06;1216;4269582;4.0
2018-06-06;L991;2109433;2.0
2018-06-06;L987;2109433;2.0
2018-06-06;L983;2109433;2.0
2018-06-06;L978;2109433;2.0
2018-06-06;L976;2109433;2.0
2018-06-06;L973;2109433;2.0
2018-06-06;L931;2109433;2.0
2018-06-06;1310;2109433;1.0
2018-06-06;1300;2109433;1.0
2018-06-06;1285;2109433;
2018-06-06;1216;2109433;1.0
2018-06-06;1298;2108796;6.0
2018-06-06;1289;2108796;4.0
2018-06-06;1285;2108796;
2018-06-06;1216;2108796;30.0
2018-06-10;1229;2105710;60.0
2018-06-10;1350;2105710;66.0
2018-06-10;L947;2105710;60.0
2018-06-10;L974;2105710;6.0
2018-06-10;L953;2105760;
2018-06-10;L974;2105760;
2018-06-10;L953;2105761;
2018-06-10;L974;2105761;
2018-06-10;1350;4272028;6.0
2018-06-10;L953;4272028;
2018-06-10;L974;4272028;
2018-06-10;1229;4269582;2.0
2018-06-10;1350;4269582;2.0
2018-06-11;1285;4268848;12.0
2018-06-11;1285;4268927;12.0
2018-06-11;1285;4272028;2.0
2018-06-11;1285;2109433;2.0
2018-06-11;1285;2108796;4.0
2018-06-11;L761;2105710;48.0
2018-06-11;1285;2105710;12.0
2018-06-11;1285;2105760;6.0
2018-06-11;1285;2105761;4.0
2018-06-11;1285;4269582;2.0
2018-06-19;L986;4268848;12.0
2018-06-19;5003;4268848;12.0
2018-06-19;1353;4268848;12.0
2018-06-19;1339;4268848;12.0
2018-06-19;1334;4268848;12.0
2018-06-19;1229;4268848;40.0
2018-06-19;L761;2105761;10.0
2018-06-19;L761;2105760;6.0
2018-06-21;L761;2105760;
2018-06-21;L761;2105761;
2018-06-19;L998;2105760;
2018-06-19;L996;2105760;
2018-06-19;L995;2105760;
2018-06-19;L994;2105760;
2018-06-19;L993;2105760;
2018-06-19;L991;2105760;
2018-06-19;L989;2105760;
2018-06-19;L988;2105760;
2018-06-19;L987;2105760;
2018-06-19;L986;2105760;
2018-06-19;L985;2105760;
2018-06-19;L983;2105760;
2018-06-19;L979;2105760;
2018-06-19;L978;2105760;
2018-06-19;L976;2105760;
2018-06-19;L974;2105760;6.0
2018-06-19;L973;2105760;
2018-06-19;L972;2105760;
2018-06-19;L971;2105760;
2018-06-19;L969;2105760;
2018-06-19;L953;2105760;6.0
2018-06-19;L952;2105760;
2018-06-19;L949;2105760;
2018-06-19;L947;2105760;6.0
2018-06-19;L944;2105760;
2018-06-19;L943;2105760;6.0
2018-06-19;L941;2105760;
2018-06-19;L939;2105760;
2018-06-19;L938;2105760;6.0
2018-06-19;L931;2105760;
2018-06-19;L929;2105760;6.0
2018-06-19;L737;2105760;
2018-06-19;L697;2105760;
2018-06-19;5065;2105760;
2018-06-19;5064;2105760;
2018-06-19;5045;2105760;
2018-06-19;5042;2105760;
2018-06-19;5039;2105760;6.0
2018-06-19;5032;2105760;
2018-06-19;5023;2105760;
2018-06-19;5019;2105760;6.0
2018-06-19;5017;2105760;
2018-06-19;5016;2105760;6.0
2018-06-19;5015;2105760;
2018-06-19;5013;2105760;
2018-06-19;5008;2105760;
2018-06-19;5003;2105760;
2018-06-19;5002;2105760;
2018-06-19;5001;2105760;
2018-06-19;1353;2105760;
2018-06-19;1278;2105760;
2018-06-19;L998;2105761;
2018-06-19;L996;2105761;
2018-06-19;L995;2105761;
2018-06-19;L994;2105761;
2018-06-19;L993;2105761;
2018-06-19;L991;2105761;
2018-06-19;L989;2105761;
2018-06-19;L988;2105761;
2018-06-19;L987;2105761;
2018-06-19;L986;2105761;
2018-06-19;L985;2105761;
2018-06-19;L983;2105761;
2018-06-19;L979;2105761;
2018-06-19;L978;2105761;
2018-06-19;L976;2105761;
2018-06-19;L974;2105761;10.0
2018-06-19;L973;2105761;
2018-06-19;L972;2105761;
2018-06-19;L971;2105761;
2018-06-19;L969;2105761;
2018-06-19;L953;2105761;10.0
2018-06-19;L952;2105761;
2018-06-19;L949;2105761;
2018-06-19;L947;2105761;10.0
2018-06-19;L944;2105761;
2018-06-19;L943;2105761;10.0
2018-06-19;L941;2105761;
2018-06-19;L939;2105761;
2018-06-19;L938;2105761;10.0
2018-06-19;L931;2105761;
2018-06-19;L929;2105761;10.0
2018-06-19;L737;2105761;
2018-06-19;L697;2105761;
2018-06-19;5065;2105761;
2018-06-19;5064;2105761;
2018-06-19;5045;2105761;
2018-06-19;5042;2105761;
2018-06-19;5039;2105761;10.0
2018-06-19;5032;2105761;
2018-06-19;5023;2105761;
2018-06-19;5019;2105761;10.0
2018-06-19;5017;2105761;
2018-06-19;5016;2105761;10.0
2018-06-19;5015;2105761;
2018-06-19;5013;2105761;
2018-06-19;5008;2105761;
2018-06-19;5003;2105761;
2018-06-19;5002;2105761;
2018-06-19;5001;2105761;
2018-06-19;1353;2105761;
2018-06-19;1278;2105761;
2018-06-28;L784;2119812;6.0
2018-06-28;L738;2119812;6.0
2018-06-28;L685;2119812;6.0
2018-06-28;L669;2119812;6.0
2018-06-28;L653;2119812;6.0
2018-06-28;L646;2119812;6.0
2018-06-28;L578;2119812;6.0
2018-06-28;L572;2119812;6.0
2018-06-28;L571;2119812;6.0
2018-06-28;L391;2119812;6.0
2018-06-28;1357;2119812;6.0
2018-06-28;1350;2119812;6.0
2018-06-28;1334;2119812;6.0
2018-06-28;1319;2119812;6.0
2018-06-28;1289;2119812;6.0
2018-06-28;1280;2119812;6.0
2018-06-28;1229;2119812;6.0
2018-06-28;1222;2119812;6.0
2018-06-28;1219;2119812;6.0
2018-06-28;1216;2119812;6.0
2018-07-03;L937;4269582;4.0
2018-07-03;5002;4269582;2.0
2018-07-03;1353;4269582;4.0
2018-07-03;1338;4269582;2.0
2018-07-03;1332;4269582;2.0
2018-07-03;1330;4269582;2.0
2018-07-03;1322;4269582;2.0
2018-07-03;1320;4269582;4.0
2018-07-03;1318;4269582;2.0
2018-07-03;1309;4269582;4.0
2018-07-03;1302;4269582;2.0
2018-07-03;1298;4269582;4.0
2018-07-03;1295;4269582;4.0
2018-07-03;1285;4269582;4.0
2018-07-03;1222;4269582;2.0
2018-07-03;1219;4269582;2.0
2018-06-28;L598;2105710;12.0
2018-07-03;L941;4272028;2.0
2018-07-03;L937;4272028;
2018-07-03;5019;4272028;6.0
2018-07-03;5016;4272028;6.0
2018-07-03;1371;4272028;2.0
2018-07-03;1353;4272028;4.0
2018-07-03;1330;4272028;
2018-07-03;1326;4272028;
2018-07-03;1318;4272028;4.0
2018-07-03;1309;4272028;2.0
2018-07-03;1304;4272028;2.0
2018-07-03;1280;4272028;6.0
2018-07-03;1222;4272028;2.0
2018-07-03;1219;4272028;4.0
2018-07-03;5019;2109433;2.0
2018-07-03;5016;2109433;2.0
2018-07-03;5002;2109433;1.0
2018-07-03;1371;2109433;1.0
2018-07-03;1326;2109433;1.0
2018-07-03;1321;2109433;2.0
2018-07-03;1320;2109433;1.0
2018-07-03;1318;2109433;2.0
2018-07-03;1298;2109433;2.0
2018-07-03;L941;2105710;12.0
2018-07-03;L937;2105710;66.0
2018-07-03;5065;2105710;48.0
2018-07-03;5064;2105710;18.0
2018-07-03;5045;2105710;90.0
2018-07-03;5019;2105710;18.0
2018-07-03;5016;2105710;18.0
2018-07-03;5002;2105710;48.0
2018-07-03;1369;2105710;6.0
2018-07-03;1353;2105710;42.0
2018-07-03;1338;2105710;12.0
2018-07-03;1335;2105710;30.0
2018-07-03;1332;2105710;12.0
2018-07-03;1330;2105710;36.0
2018-07-03;1326;2105710;48.0
2018-07-03;1322;2105710;96.0
2018-07-03;1321;2105710;36.0
2018-07-03;1320;2105710;18.0
2018-07-03;1318;2105710;66.0
2018-07-03;1309;2105710;24.0
2018-07-03;1304;2105710;60.0
2018-07-03;1302;2105710;12.0
2018-07-03;1298;2105710;24.0
2018-07-03;1295;2105710;18.0
2018-07-03;1285;2105710;24.0
2018-07-03;1280;2105710;24.0
2018-07-03;1222;2105710;30.0
2018-07-03;1219;2105710;12.0
2018-07-03;L941;2105760;6.0
2018-07-03;L937;2105760;
2018-07-03;5019;2105760;6.0
2018-07-03;5016;2105760;6.0
2018-07-03;1353;2105760;6.0
2018-07-03;1330;2105760;
2018-07-03;1326;2105760;
2018-07-03;L941;2105761;4.0
2018-07-03;L937;2105761;
2018-07-03;5019;2105761;4.0
2018-07-03;5016;2105761;4.0
2018-07-03;1353;2105761;4.0
2018-07-03;1338;2105761;4.0
2018-07-03;1332;2105761;4.0
2018-07-03;1330;2105761;
2018-07-03;1326;2105761;
2018-07-03;1321;2105761;6.0
2018-07-03;1309;2105761;6.0
2018-07-03;1302;2105761;4.0
2018-07-03;1298;2105761;6.0
2018-07-03;1285;2105761;6.0
2018-07-03;1280;2105761;6.0
2018-07-03;1222;2105761;6.0
2018-07-03;L941;2108796;4.0
2018-07-03;L937;2108796;6.0
2018-07-03;5019;2108796;4.0
2018-07-03;5016;2108796;4.0
2018-07-03;1371;2108796;4.0
2018-07-03;1338;2108796;4.0
2018-07-03;1335;2108796;6.0
2018-07-03;1332;2108796;4.0
2018-07-03;1330;2108796;6.0
2018-07-03;1326;2108796;6.0
2018-07-03;1321;2108796;4.0
2018-07-03;1318;2108796;12.0
2018-07-03;1302;2108796;4.0
2018-07-03;1295;2108796;4.0
2018-07-03;1285;2108796;6.0
2018-07-03;1280;2108796;12.0
2018-07-03;1219;2119812;
2018-07-04;5045;2109433;1.0
2018-07-04;1335;2109433;2.0
2018-07-04;1353;2108796;12.0
2018-07-04;1335;2108796;4.0
2018-07-04;L761;2105710;30.0
2018-07-04;5045;2105710;12.0
2018-07-04;1353;2105710;24.0
2018-07-04;1335;2105710;36.0
2018-07-04;1353;2105761;6.0
2018-07-04;1335;2105761;6.0
2018-07-05;L948;2119812;24.0
2018-07-04;L761;4269582;4.0
2018-07-04;1353;4272028;6.0
2018-07-08;1219;4269582;4.0
2018-07-08;1222;4269582;4.0
2018-07-08;1285;4269582;2.0
2018-07-08;1295;4269582;2.0
2018-07-08;1298;4269582;2.0
2018-07-08;1302;4269582;4.0
2018-07-08;1309;4269582;2.0
2018-07-08;1318;4269582;4.0
2018-07-08;1320;4269582;6.0
2018-07-08;1330;4269582;4.0
2018-07-08;1332;4269582;4.0
2018-07-08;1338;4269582;4.0
2018-07-08;1353;4269582;2.0
2018-07-08;5002;4269582;6.0
2018-07-08;L937;4269582;2.0
2018-07-08;1219;4272028;2.0
2018-07-08;1222;4272028;4.0
2018-07-08;1280;4272028;4.0
2018-07-08;1304;4272028;4.0
2018-07-08;1309;4272028;4.0
2018-07-08;1318;4272028;2.0
2018-07-08;1326;4272028;4.0
2018-07-08;1330;4272028;6.0
2018-07-08;1353;4272028;
2018-07-08;1371;4272028;4.0
2018-07-08;5016;4272028;2.0
2018-07-08;5019;4272028;2.0
2018-07-08;5039;4272028;2.0
2018-07-08;L937;4272028;2.0
2018-07-08;L941;4272028;
2018-07-09;L761;2105710;48.0
2018-07-09;5039;2105760;
2018-07-09;5019;2105760;
2018-07-09;5016;2105760;
2018-07-09;5039;2105761;
2018-07-09;5019;2105761;
2018-07-09;5016;2105761;
2018-07-09;5039;4272028;
2018-07-09;5019;4272028;
2018-07-09;5016;4272028;
2018-07-09;L761;4269582;2.0
2018-07-09;5039;4269582;4.0
2018-07-09;5019;4269582;4.0
2018-07-09;5016;4269582;4.0
2018-07-08;1280;2108796;6.0
2018-07-08;1285;2108796;4.0
2018-07-08;1295;2108796;6.0
2018-07-08;1302;2108796;6.0
2018-07-08;1318;2108796;4.0
2018-07-08;1321;2108796;6.0
2018-07-08;1326;2108796;4.0
2018-07-08;1330;2108796;12.0
2018-07-08;1332;2108796;6.0
2018-07-08;1338;2108796;6.0
2018-07-08;1353;2108796;6.0
2018-07-08;1371;2108796;6.0
2018-07-08;5016;2108796;6.0
2018-07-08;5019;2108796;6.0
2018-07-08;L937;2108796;4.0
2018-07-08;L941;2108796;6.0
2018-07-08;1298;2109433;1.0
2018-07-08;1318;2109433;1.0
2018-07-08;1320;2109433;2.0
2018-07-08;1321;2109433;1.0
2018-07-08;1326;2109433;2.0
2018-07-08;1335;2109433;1.0
2018-07-08;1371;2109433;2.0
2018-07-08;5002;2109433;2.0
2018-07-08;5019;2109433;1.0
2018-07-08;5016;2109433;1.0
2018-07-08;5045;2109433;2.0
2018-07-08;1219;2105710;18.0
2018-07-08;1222;2105710;108.0
2018-07-08;1280;2105710;42.0
2018-07-08;1285;2105710;12.0
2018-07-08;1295;2105710;30.0
2018-07-08;1298;2105710;12.0
2018-07-08;1302;2105710;24.0
2018-07-08;1304;2105710;108.0
2018-07-08;1309;2105710;48.0
2018-07-08;1318;2105710;18.0
2018-07-08;1320;2105710;54.0
2018-07-08;1321;2105710;30.0
2018-07-08;1326;2105710;30.0
2018-07-08;1330;2105710;24.0
2018-07-08;1332;2105710;24.0
2018-07-08;1335;2105710;90.0
2018-07-08;1338;2105710;24.0
2018-07-08;1353;2105710;36.0
2018-07-08;1369;2105710;24.0
2018-07-08;5002;2105710;42.0
2018-07-08;5016;2105710;30.0
2018-07-08;5019;2105710;30.0
2018-07-08;5039;2105710;30.0
2018-07-08;5045;2105710;66.0
2018-07-08;5064;2105710;54.0
2018-07-08;5065;2105710;36.0
2018-07-08;L937;2105710;24.0
2018-07-08;L941;2105710;54.0
2018-07-08;1326;2105760;6.0
2018-07-08;1330;2105760;6.0
2018-07-08;1353;2105760;
2018-07-08;5039;2105760;6.0
2018-07-08;L937;2105760;6.0
2018-07-08;L941;2105760;
2018-07-08;1222;2105761;4.0
2018-07-08;1280;2105761;4.0
2018-07-08;1285;2105761;4.0
2018-07-08;1298;2105761;4.0
2018-07-08;1302;2105761;6.0
2018-07-08;1309;2105761;4.0
2018-07-08;1321;2105761;4.0
2018-07-08;1326;2105761;4.0
2018-07-08;1330;2105761;6.0
2018-07-08;1332;2105761;6.0
2018-07-08;1335;2105761;4.0
2018-07-08;1338;2105761;6.0
2018-07-08;1353;2105761;
2018-07-08;5039;2105761;4.0
2018-07-08;L937;2105761;4.0
2018-07-08;L941;2105761;
2018-07-08;1219;2119812;6.0
